"","MGI.symbol","HGNC.symbol","Duplicate_HGNC","Duplicate_MGI","One_to_one"
"16204","Eif3i","EIF3I",FALSE,FALSE,TRUE
"16205","Pirt","PIRT",FALSE,FALSE,TRUE
"16206","Olfr821","OR6C74",FALSE,FALSE,TRUE
"16207","Peli1","PELI1",FALSE,FALSE,TRUE
"16208","Muc19","MUC19",FALSE,FALSE,TRUE
"16209","Adamts9","ADAMTS9",FALSE,FALSE,TRUE
"16210","Mab21l3","MAB21L3",FALSE,FALSE,TRUE
"16211","Gmppa","GMPPA",FALSE,FALSE,TRUE
"16212","Gpr89","GPR89A",FALSE,TRUE,FALSE
"16213","Gpr89","GPR89B",FALSE,TRUE,FALSE
"16214","Hrnr","HRNR",FALSE,FALSE,TRUE
"16215","Igsf8","IGSF8",FALSE,FALSE,TRUE
"16216","Pcdh15","PCDH15",FALSE,FALSE,TRUE
"16217","Lim2","LIM2",FALSE,FALSE,TRUE
"16218","S100pbp","S100PBP",FALSE,FALSE,TRUE
"16219","Msh4","MSH4",FALSE,FALSE,TRUE
"16220","Pear1","PEAR1",FALSE,FALSE,TRUE
"16221","Vmn1r12","VN1R5",TRUE,FALSE,FALSE
"16222","Mir148b","MIR148B",FALSE,FALSE,TRUE
"16223","Lin7a","LIN7A",FALSE,FALSE,TRUE
"16224","Dag1","DAG1",FALSE,FALSE,TRUE
"16225","Apaf1","APAF1",FALSE,FALSE,TRUE
"16226","Retnlg","RETNLB",TRUE,FALSE,FALSE
"16227","Gbp11","GBP6",TRUE,FALSE,FALSE
"16228","Cyp26b1","CYP26B1",FALSE,FALSE,TRUE
"16229","Mrc2","MRC2",FALSE,FALSE,TRUE
"16230","Alyref2","ALYREF",TRUE,FALSE,FALSE
"16231","Lhx4","LHX4",FALSE,FALSE,TRUE
"16232","Mir205","MIR205",FALSE,FALSE,TRUE
"16233","Prl5a1","PRL",TRUE,FALSE,FALSE
"16234","B3gnt6","B3GNT6",FALSE,FALSE,TRUE
"16235","Gprc5c","GPRC5C",FALSE,FALSE,TRUE
"16236","Olfr1022","OR5M1",TRUE,TRUE,FALSE
"16237","Olfr1022","OR5M10",TRUE,TRUE,FALSE
"16238","Ppbp","PPBP",FALSE,FALSE,TRUE
"16239","Zdhhc11","ZDHHC11B",FALSE,TRUE,FALSE
"16240","Zdhhc11","ZDHHC11",FALSE,TRUE,FALSE
"16241","Lpar3","LPAR3",FALSE,FALSE,TRUE
"16242","Acp5","ACP5",FALSE,FALSE,TRUE
"16243","Spire2","SPIRE2",FALSE,FALSE,TRUE
"16244","Pirb","LILRA6",TRUE,TRUE,FALSE
"16245","Pirb","LILRB5",TRUE,TRUE,FALSE
"16246","Pirb","LILRB3",TRUE,TRUE,FALSE
"16247","Pirb","LILRA5",TRUE,TRUE,FALSE
"16248","Pirb","LILRA4",TRUE,TRUE,FALSE
"16249","Nif3l1","NIF3L1",FALSE,FALSE,TRUE
"16250","Sirt6","SIRT6",FALSE,FALSE,TRUE
"16251","Ncapd3","NCAPD3",FALSE,FALSE,TRUE
"16252","Khk","KHK",FALSE,FALSE,TRUE
"16253","Slc51a","SLC51A",FALSE,FALSE,TRUE
"16254","Arhgdia","ARHGDIA",FALSE,FALSE,TRUE
"16255","Midn","MIDN",FALSE,FALSE,TRUE
"16256","Ppp1r32","PPP1R32",FALSE,FALSE,TRUE
"16257","Myh13","MYH13",FALSE,FALSE,TRUE
"16258","Dnah11","DNAH11",FALSE,FALSE,TRUE
"16259","D11Wsu47e","C17orf80",FALSE,FALSE,TRUE
"16260","Iapp","IAPP",FALSE,FALSE,TRUE
"16261","Ap1m1","AP1M1",FALSE,FALSE,TRUE
"16262","Rps28","RPS28",FALSE,FALSE,TRUE
"16263","Usp43","USP43",FALSE,FALSE,TRUE
"16264","Sds","SDS",FALSE,FALSE,TRUE
"16265","Haus8","HAUS8",FALSE,FALSE,TRUE
"16266","Ahcyl2","AHCYL2",FALSE,FALSE,TRUE
"16267","Aip","AIP",FALSE,FALSE,TRUE
"16268","Aldh6a1","ALDH6A1",FALSE,FALSE,TRUE
"16269","Fsip2","FSIP2",FALSE,FALSE,TRUE
"16270","Hhatl","HHATL",FALSE,FALSE,TRUE
"16271","Cnih3","CNIH3",FALSE,FALSE,TRUE
"16272","Camk1","CAMK1",FALSE,FALSE,TRUE
"16273","Trmt12","TRMT12",FALSE,FALSE,TRUE
"16274","Rhbg","RHBG",FALSE,FALSE,TRUE
"16275","Zfp746","ZNF746",FALSE,FALSE,TRUE
"16276","Wdr75","WDR75",FALSE,FALSE,TRUE
"16277","Pgr","PGR",FALSE,FALSE,TRUE
"16278","Cept1","CEPT1",FALSE,FALSE,TRUE
"16279","Trim30a","TRIM5",TRUE,FALSE,FALSE
"16280","Lelp1","LELP1",FALSE,FALSE,TRUE
"16281","Vangl1","VANGL1",FALSE,FALSE,TRUE
"16282","Asprv1","ASPRV1",FALSE,FALSE,TRUE
"16283","Slc39a5","SLC39A5",FALSE,FALSE,TRUE
"16284","Tarm1","TARM1",FALSE,FALSE,TRUE
"16285","Pcyt2","PCYT2",FALSE,FALSE,TRUE
"16286","Ppp2cb","PPP2CB",FALSE,FALSE,TRUE
"16287","Taf1a","TAF1A",FALSE,FALSE,TRUE
"16288","Olfr10","OR2Y1",TRUE,FALSE,FALSE
"16289","Shox2","SHOX2",FALSE,FALSE,TRUE
"16290","Sppl3","SPPL3",FALSE,FALSE,TRUE
"16291","Olfr1416","OR6B3",TRUE,TRUE,FALSE
"16292","Olfr1416","OR6B2",TRUE,TRUE,FALSE
"16293","Usp5","USP5",FALSE,FALSE,TRUE
"16294","Mtx2","MTX2",FALSE,FALSE,TRUE
"16295","Npb","NPB",FALSE,FALSE,TRUE
"16296","Slc1a6","SLC1A6",FALSE,FALSE,TRUE
"16297","Lmnb2","LMNB2",FALSE,FALSE,TRUE
"16298","Rnf145","RNF145",FALSE,FALSE,TRUE
"16299","Rab25","RAB25",FALSE,FALSE,TRUE
"16300","Ncor1","NCOR1",FALSE,FALSE,TRUE
"16301","Polr1a","POLR1A",FALSE,FALSE,TRUE
"16302","Pcdha7","PCDHA7",TRUE,TRUE,FALSE
"16303","Pcdha7","PCDHA9",TRUE,TRUE,FALSE
"16304","Sbk2","SBK2",FALSE,FALSE,TRUE
"16305","Ampd1","AMPD1",FALSE,FALSE,TRUE
"16306","Kank3","KANK3",FALSE,FALSE,TRUE
"16307","Hsd3b3","HSD3B2",TRUE,TRUE,FALSE
"16308","Hsd3b3","HSD3B1",TRUE,TRUE,FALSE
"16309","Olfr705","OR2AG1",TRUE,FALSE,FALSE
"16310","Olfr1445","OR5B12",TRUE,FALSE,FALSE
"16311","Kpnb1","KPNB1",FALSE,FALSE,TRUE
"16312","Ugt2a2","UGT2A2",FALSE,FALSE,TRUE
"16313","Olfr487","OR5P2",TRUE,FALSE,FALSE
"16314","S1pr1","S1PR1",FALSE,FALSE,TRUE
"16315","Atp6v0b","ATP6V0B",FALSE,FALSE,TRUE
"16316","Zfp874b","ZNF429",TRUE,TRUE,FALSE
"16317","Gm4312","ALYREF",TRUE,FALSE,FALSE
"16318","Cdca3","CDCA3",FALSE,FALSE,TRUE
"16319","Tmem200b","TMEM200B",FALSE,FALSE,TRUE
"16320","Farsa","FARSA",FALSE,FALSE,TRUE
"16321","Slamf6","SLAMF6",FALSE,FALSE,TRUE
"16322","Csf1","CSF1",FALSE,FALSE,TRUE
"16323","Fcgr4","FCGR3B",FALSE,TRUE,FALSE
"16324","Fcgr4","FCGR3A",FALSE,TRUE,FALSE
"16325","Frrs1","FRRS1",FALSE,FALSE,TRUE
"16326","Mtmr10","MTMR10",FALSE,FALSE,TRUE
"16327","Disp1","DISP1",FALSE,FALSE,TRUE
"16328","Olfr641","OR51I2",FALSE,FALSE,TRUE
"16329","Osbpl7","OSBPL7",FALSE,FALSE,TRUE
"16330","Stag3","STAG3",FALSE,FALSE,TRUE
"16331","Capg","CAPG",FALSE,FALSE,TRUE
"16332","Cyp27a1","CYP27A1",FALSE,FALSE,TRUE
"16333","Olfr725","OR4K15",TRUE,FALSE,FALSE
"16334","Maml3","MAML3",FALSE,FALSE,TRUE
"16335","Nab1","NAB1",FALSE,FALSE,TRUE
"16336","Fggy","FGGY",FALSE,FALSE,TRUE
"16337","Kmt2e","KMT2E",FALSE,FALSE,TRUE
"16338","Map4k1","MAP4K1",FALSE,FALSE,TRUE
"16339","Hcn2","HCN2",FALSE,FALSE,TRUE
"16340","Ift46","IFT46",FALSE,FALSE,TRUE
"16341","Rgs2","RGS2",FALSE,FALSE,TRUE
"16342","Phospho2","PHOSPHO2",FALSE,FALSE,TRUE
"16343","Iqcd","IQCD",FALSE,FALSE,TRUE
"16344","Slc16a1","SLC16A1",FALSE,FALSE,TRUE
"16345","Nsg1","NSG1",FALSE,FALSE,TRUE
"16346","Ahsg","AHSG",FALSE,FALSE,TRUE
"16347","Dgki","DGKI",FALSE,FALSE,TRUE
"16348","Zfp691","ZNF691",FALSE,FALSE,TRUE
"16349","Eif3g","EIF3G",FALSE,FALSE,TRUE
"16350","Olfr69","OR52A5",TRUE,FALSE,FALSE
"16351","Col11a1","COL11A1",FALSE,FALSE,TRUE
"16352","Dis3l2","DIS3L2",FALSE,FALSE,TRUE
"16353","Gin1","GIN1",FALSE,FALSE,TRUE
"16354","Bcl7b","BCL7B",FALSE,FALSE,TRUE
"16355","Prss50","PRSS50",FALSE,FALSE,TRUE
"16356","Lysmd4","LYSMD4",FALSE,FALSE,TRUE
"16357","Cpne3","CPNE3",FALSE,FALSE,TRUE
"16358","Urb2","URB2",FALSE,FALSE,TRUE
"16359","Sh2d1b2","SH2D1B",TRUE,FALSE,FALSE
"16360","Stat5b","STAT5B",FALSE,FALSE,TRUE
"16361","Aatf","AATF",FALSE,FALSE,TRUE
"16362","Sec62","SEC62",FALSE,FALSE,TRUE
"16363","Tmub2","TMUB2",FALSE,FALSE,TRUE
"16364","Fbxw9","FBXW9",FALSE,FALSE,TRUE
"16365","Tmem41b","TMEM41B",FALSE,FALSE,TRUE
"16366","Mael","MAEL",FALSE,FALSE,TRUE
"16367","Lpp","LPP",FALSE,FALSE,TRUE
"16368","Vipr1","VIPR1",FALSE,FALSE,TRUE
"16369","Prss33","PRSS33",FALSE,FALSE,TRUE
"16370","Spata21","SPATA21",FALSE,FALSE,TRUE
"16371","Ninj2","NINJ2",FALSE,FALSE,TRUE
"16372","Olfr558","OR51E1",FALSE,FALSE,TRUE
"16373","Fam43b","FAM43B",FALSE,FALSE,TRUE
"16374","Vdr","VDR",FALSE,FALSE,TRUE
"16375","Ube2f","UBE2F-SCLY",FALSE,TRUE,FALSE
"16376","Ube2f","UBE2F",FALSE,TRUE,FALSE
"16377","Pkd2l2","PKD2L2",FALSE,FALSE,TRUE
"16378","Adam9","ADAM9",FALSE,FALSE,TRUE
"16379","Gbp5","GBP5",FALSE,FALSE,TRUE
"16380","Tmem150a","TMEM150A",FALSE,FALSE,TRUE
"16381","Pcgf1","PCGF1",FALSE,FALSE,TRUE
"16382","Kpna2","KPNA2",TRUE,FALSE,FALSE
"16383","Olfm2","OLFM2",FALSE,FALSE,TRUE
"16384","Gm21312","ALYREF",TRUE,FALSE,FALSE
"16385","Sh2d7","SH2D7",FALSE,FALSE,TRUE
"16386","Olfr1444","OR5B21",FALSE,FALSE,TRUE
"16387","Flt3l","FLT3LG",FALSE,FALSE,TRUE
"16388","Arl16","ARL16",FALSE,FALSE,TRUE
"16389","Wdr62","WDR62",FALSE,FALSE,TRUE
"16390","Apoc3","APOC3",FALSE,FALSE,TRUE
"16391","Raph1","RAPH1",FALSE,FALSE,TRUE
"16392","Myg1","MYG1",FALSE,FALSE,TRUE
"16393","Spata17","SPATA17",FALSE,FALSE,TRUE
"16394","Cir1","CIR1",FALSE,FALSE,TRUE
"16395","Mob3c","MOB3C",FALSE,FALSE,TRUE
"16396","Leng9","LENG9",FALSE,FALSE,TRUE
"16397","Tnfrsf22","TNFRSF10B",TRUE,TRUE,FALSE
"16398","Tnfrsf22","TNFRSF10C",TRUE,TRUE,FALSE
"16399","Tnfrsf22","TNFRSF10D",TRUE,TRUE,FALSE
"16400","Cuta","CUTA",FALSE,FALSE,TRUE
"16401","S100a14","S100A14",FALSE,FALSE,TRUE
"16402","Otp","OTP",FALSE,FALSE,TRUE
"16403","Cdkl4","CDKL4",FALSE,FALSE,TRUE
"16404","Atp2b4","ATP2B4",FALSE,FALSE,TRUE
"16405","Litaf","LITAF",FALSE,FALSE,TRUE
"16406","Uhrf1bp1","UHRF1BP1",FALSE,FALSE,TRUE
"16407","Tmem126a","TMEM126A",FALSE,FALSE,TRUE
"16408","Olfr878","OR8B4",FALSE,FALSE,TRUE
"16409","Olfr469","OR5P2",TRUE,FALSE,FALSE
"16410","Slc9a5","SLC9A5",FALSE,FALSE,TRUE
"16411","Cmip","CMIP",FALSE,FALSE,TRUE
"16412","Ugt1a2","UGT1A4",TRUE,TRUE,FALSE
"16413","Ugt1a2","UGT1A3",TRUE,TRUE,FALSE
"16414","Ugt1a2","UGT1A5",TRUE,TRUE,FALSE
"16415","Galp","GALP",FALSE,FALSE,TRUE
"16416","Bcl2l12","BCL2L12",FALSE,FALSE,TRUE
"16417","Memo1","MEMO1",FALSE,FALSE,TRUE
"16418","Stard5","STARD5",FALSE,FALSE,TRUE
"16419","Clhc1","CLHC1",FALSE,FALSE,TRUE
"16420","Bahd1","BAHD1",FALSE,FALSE,TRUE
"16421","Zfp709","ZNF700",TRUE,TRUE,FALSE
"16422","Zfp709","ZNF878",TRUE,TRUE,FALSE
"16423","Olfr470","OR5P2",TRUE,FALSE,FALSE
"16424","Ackr2","ACKR2",FALSE,FALSE,TRUE
"16425","Rassf5","RASSF5",FALSE,FALSE,TRUE
"16426","Crtc3","CRTC3",FALSE,FALSE,TRUE
"16427","Actrt3","ACTRT3",FALSE,FALSE,TRUE
"16428","Tlx3","TLX3",FALSE,FALSE,TRUE
"16429","Map3k19","MAP3K19",FALSE,FALSE,TRUE
"16430","Atp13a5","ATP13A5",FALSE,FALSE,TRUE
"16431","Nudc","NUDC",FALSE,FALSE,TRUE
"16432","Gstm6","GSTM1",TRUE,FALSE,FALSE
"16433","Tinagl1","TINAGL1",FALSE,FALSE,TRUE
"16434","Rpp14","HTD2",FALSE,FALSE,TRUE
"16435","Gon4l","YY1AP1",FALSE,TRUE,FALSE
"16436","Gon4l","GON4L",FALSE,TRUE,FALSE
"16437","Fbln7","FBLN7",FALSE,FALSE,TRUE
"16438","Hoxa10","HOXA10",FALSE,FALSE,TRUE
"16439","Cep170","CEP170",FALSE,FALSE,TRUE
"16440","Prr9","PRR9",FALSE,FALSE,TRUE
"16441","Lsm6","LSM6",FALSE,FALSE,TRUE
"16442","Hes6","HES6",FALSE,FALSE,TRUE
"16443","Qars","QARS1",FALSE,FALSE,TRUE
"16444","Azin2","AZIN2",FALSE,FALSE,TRUE
"16445","Bub1","BUB1",FALSE,FALSE,TRUE
"16446","Rsad2","RSAD2",FALSE,FALSE,TRUE
"16447","Rnf19b","RNF19B",FALSE,FALSE,TRUE
"16448","Gbp6","GBP6",TRUE,FALSE,FALSE
"16449","Cers2","CERS2",FALSE,FALSE,TRUE
"16450","Tnfrsf8","TNFRSF8",FALSE,FALSE,TRUE
"16451","As3mt","AS3MT",FALSE,FALSE,TRUE
"16452","Ephb3","EPHB3",FALSE,FALSE,TRUE
"16453","Leng1","LENG1",FALSE,FALSE,TRUE
"16454","Pcp4l1","PCP4L1",FALSE,FALSE,TRUE
"16455","Lyl1","LYL1",FALSE,FALSE,TRUE
"16456","Tmem44","TMEM44",FALSE,FALSE,TRUE
"16457","Troap","TROAP",FALSE,FALSE,TRUE
"16458","Slc25a24","SLC25A24",FALSE,FALSE,TRUE
"16459","Wbp1","WBP1",FALSE,FALSE,TRUE
"16460","Zwilch","ZWILCH",FALSE,FALSE,TRUE
"16461","C1qtnf1","C1QTNF1",FALSE,FALSE,TRUE
"16462","Fndc5","FNDC5",FALSE,FALSE,TRUE
"16463","Olfr1431","OR5AN1",TRUE,FALSE,FALSE
"16464","Usp49","USP49",FALSE,FALSE,TRUE
"16465","Tmco2","TMCO2",FALSE,FALSE,TRUE
"16466","Snora81","SNORA81",FALSE,FALSE,TRUE
"16467","Angel2","ANGEL2",FALSE,FALSE,TRUE
"16468","Heatr5a","HEATR5A",FALSE,FALSE,TRUE
"16469","Cflar","CFLAR",FALSE,FALSE,TRUE
"16470","Drd3","DRD3",FALSE,FALSE,TRUE
"16471","Csnk2a2","CSNK2A2",FALSE,FALSE,TRUE
"16472","Timm44","TIMM44",FALSE,FALSE,TRUE
"16473","Prr12","PRR12",FALSE,FALSE,TRUE
"16474","Mir208b","MIR208B",FALSE,FALSE,TRUE
"16475","Ttc14","TTC14",FALSE,FALSE,TRUE
"16476","Pfas","PFAS",FALSE,FALSE,TRUE
"16477","Lrrc14","LRRC14",FALSE,FALSE,TRUE
"16478","Tas1r1","TAS1R1",FALSE,FALSE,TRUE
"16479","Zfp882","ZNF700",TRUE,TRUE,FALSE
"16480","Zfp882","ZNF878",TRUE,TRUE,FALSE
"16481","Aktip","AKTIP",FALSE,FALSE,TRUE
"16482","Gm4340","ALYREF",TRUE,FALSE,FALSE
"16483","Grwd1","GRWD1",FALSE,FALSE,TRUE
"16484","Mvb12a","MVB12A",FALSE,FALSE,TRUE
"16485","Cd209g","CLEC4M",TRUE,FALSE,FALSE
"16486","Nek10","NEK10",FALSE,FALSE,TRUE
"16487","Eif3k","EIF3K",FALSE,FALSE,TRUE
"16488","Krt10","KRT10",FALSE,FALSE,TRUE
"16489","Hnrnpm","HNRNPM",FALSE,FALSE,TRUE
"16490","Smim1","SMIM1",FALSE,FALSE,TRUE
"16491","Pou2f1","POU2F1",FALSE,FALSE,TRUE
"16492","Cdh13","CDH13",FALSE,FALSE,TRUE
"16493","Klrc2","KLRC1",TRUE,FALSE,FALSE
"16494","Tgm5","TGM5",FALSE,FALSE,TRUE
"16495","Rapgef2","RAPGEF2",FALSE,FALSE,TRUE
"16496","Rab13","RAB13",FALSE,FALSE,TRUE
"16497","Zc3h12a","ZC3H12A",FALSE,FALSE,TRUE
"16498","Spcs2","SPCS2",FALSE,FALSE,TRUE
"16499","Hsd17b7","HSD17B7",FALSE,FALSE,TRUE
"16500","Ssx2ip","SSX2IP",FALSE,FALSE,TRUE
"16501","Krr1","KRR1",FALSE,FALSE,TRUE
"16502","Defb41","DEFB110",FALSE,FALSE,TRUE
"16503","Dhx30","DHX30",FALSE,FALSE,TRUE
"16504","Fbxw27","FBXW12",TRUE,FALSE,FALSE
"16505","Igfbp3","IGFBP3",FALSE,FALSE,TRUE
"16506","Nenf","NENF",FALSE,FALSE,TRUE
"16507","Ntf5","NTF4",FALSE,FALSE,TRUE
"16508","Cacna1s","CACNA1S",FALSE,FALSE,TRUE
"16509","Olfr166","OR2L13",TRUE,FALSE,FALSE
"16510","Myo1h","MYO1H",FALSE,FALSE,TRUE
"16511","Prss45","PRSS45P",FALSE,FALSE,TRUE
"16512","Ssr2","SSR2",FALSE,FALSE,TRUE
"16513","Olfr704","OR2AG1",TRUE,FALSE,FALSE
"16514","BC028528","C1orf54",FALSE,FALSE,TRUE
"16515","Zbtb18","ZBTB18",FALSE,FALSE,TRUE
"16516","Csrnp2","CSRNP2",FALSE,FALSE,TRUE
"16517","Slc19a3","SLC19A3",FALSE,FALSE,TRUE
"16518","Snx20","SNX20",FALSE,FALSE,TRUE
"16519","Ece1","ECE1",FALSE,FALSE,TRUE
"16520","Ttc13","TTC13",FALSE,FALSE,TRUE
"16521","Nrm","NRM",FALSE,FALSE,TRUE
"16522","Olfr1385","OR2Y1",TRUE,FALSE,FALSE
"16523","Vmn1r19","VN1R5",TRUE,FALSE,FALSE
"16524","Hpdl","HPDL",FALSE,FALSE,TRUE
"16525","Nos1ap","NOS1AP",FALSE,FALSE,TRUE
"16526","Ccnd3","CCND3",FALSE,FALSE,TRUE
"16527","Dcst1","DCST1",FALSE,FALSE,TRUE
"16528","Slc45a2","SLC45A2",FALSE,FALSE,TRUE
"16529","Zfp457","ZNF736",TRUE,TRUE,FALSE
"16530","Zfp457","ZNF678",TRUE,TRUE,FALSE
"16531","Zfp457","ZNF695",TRUE,TRUE,FALSE
"16532","Zfp457","ZNF738",TRUE,TRUE,FALSE
"16533","Zfp457","ZNF681",TRUE,TRUE,FALSE
"16534","Mutyh","MUTYH",FALSE,FALSE,TRUE
"16535","Armc9","ARMC9",FALSE,FALSE,TRUE
"16536","Pgbd1","PGBD1",FALSE,FALSE,TRUE
"16537","Cx3cr1","CX3CR1",FALSE,FALSE,TRUE
"16538","Plekha3","PLEKHA3",FALSE,FALSE,TRUE
"16539","Pcdhb17","PCDHB16",FALSE,FALSE,TRUE
"16540","Fndc4","FNDC4",FALSE,FALSE,TRUE
"16541","Gramd1c","GRAMD1C",FALSE,FALSE,TRUE
"16542","Zfp384","ZNF384",FALSE,FALSE,TRUE
"16543","Sgms2","SGMS2",FALSE,FALSE,TRUE
"16544","Srebf1","SREBF1",FALSE,FALSE,TRUE
"16545","Kif26b","KIF26B",FALSE,FALSE,TRUE
"16546","Traip","TRAIP",FALSE,FALSE,TRUE
"16547","Bend5","BEND5",FALSE,FALSE,TRUE
"16548","Zfp622","ZNF622",FALSE,FALSE,TRUE
"16549","Cd63","CD63",FALSE,FALSE,TRUE
"16550","Tmem138","TMEM138",FALSE,FALSE,TRUE
"16551","BC049352","SMIM35",FALSE,FALSE,TRUE
"16552","Tbc1d8","TBC1D8",FALSE,FALSE,TRUE
"16553","Hemk1","HEMK1",FALSE,FALSE,TRUE
"16554","Lrp12","LRP12",FALSE,FALSE,TRUE
"16555","Rgl1","RGL1",FALSE,FALSE,TRUE
"16556","Mapk8ip3","MAPK8IP3",FALSE,FALSE,TRUE
"16557","Slc44a2","SLC44A2",FALSE,FALSE,TRUE
"16558","Rpain","RPAIN",FALSE,FALSE,TRUE
"16559","Cln6","CLN6",FALSE,FALSE,TRUE
"16560","Ctxn1","CTXN1",FALSE,FALSE,TRUE
"16561","Krt35","KRT35",FALSE,FALSE,TRUE
"16562","Rbp2","RBP2",FALSE,FALSE,TRUE
"16563","Slc13a4","SLC13A4",FALSE,FALSE,TRUE
"16564","Rpp21","RPP21",FALSE,FALSE,TRUE
"16565","Csnk1a1","CSNK1A1",FALSE,FALSE,TRUE
"16566","Gm10184","KPNA2",TRUE,FALSE,FALSE
"16567","Il34","IL34",FALSE,FALSE,TRUE
"16568","Glyctk","GLYCTK",FALSE,FALSE,TRUE
"16569","Stk36","STK36",FALSE,FALSE,TRUE
"16570","Rpl4","RPL4",FALSE,FALSE,TRUE
"16571","Fcho1","FCHO1",FALSE,FALSE,TRUE
"16572","Ppib","PPIB",FALSE,FALSE,TRUE
"16573","Atf2","ATF2",FALSE,FALSE,TRUE
"16574","Tigit","TIGIT",FALSE,FALSE,TRUE
"16575","Kidins220","KIDINS220",FALSE,FALSE,TRUE
"16576","Kri1","KRI1",FALSE,FALSE,TRUE
"16577","Ybx2","YBX2",FALSE,FALSE,TRUE
"16578","Slc39a11","SLC39A11",FALSE,FALSE,TRUE
"16579","Eme2","EME2",FALSE,FALSE,TRUE
"16580","Tsn","TSN",FALSE,FALSE,TRUE
"16581","Cyp2j9","CYP2J2",TRUE,FALSE,FALSE
"16582","Spata24","SPATA24",FALSE,FALSE,TRUE
"16583","Stfa2","CSTA",TRUE,FALSE,FALSE
"16584","Zfp456","ZNF429",TRUE,TRUE,FALSE
"16585","Trf","TF",FALSE,FALSE,TRUE
"16586","Arhgef15","ARHGEF15",FALSE,FALSE,TRUE
"16587","Hes1","HES1",FALSE,FALSE,TRUE
"16588","Dbf4","DBF4",FALSE,FALSE,TRUE
"16589","Map4","MAP4",FALSE,FALSE,TRUE
"16590","Nsf","NSF",FALSE,FALSE,TRUE
"16591","Ppip5k2","PPIP5K2",FALSE,FALSE,TRUE
"16592","Olfr31","OR2T1",FALSE,FALSE,TRUE
"16593","Sele","SELE",FALSE,FALSE,TRUE
"16594","Sgk3","C8orf44-SGK3",FALSE,TRUE,FALSE
"16595","Sgk3","SGK3",FALSE,TRUE,FALSE
"16596","Rab6b","RAB6B",FALSE,FALSE,TRUE
"16597","Olfr692","OR52W1",FALSE,FALSE,TRUE
"16598","Ralgps2","RALGPS2",FALSE,FALSE,TRUE
"16599","Tmem91","TMEM91",FALSE,FALSE,TRUE
"16600","Slc22a19","SLC22A9",TRUE,FALSE,FALSE
"16601","Slfn5","SLFN5",FALSE,FALSE,TRUE
"16602","Qtrt1","QTRT1",FALSE,FALSE,TRUE
"16603","Ankrd63","ANKRD63",FALSE,FALSE,TRUE
"16604","Pam","PAM",FALSE,FALSE,TRUE
"16605","Ano7","ANO7",FALSE,FALSE,TRUE
"16606","Flad1","FLAD1",FALSE,FALSE,TRUE
"16607","Desi2","DESI2",FALSE,FALSE,TRUE
"16608","Mfap3","MFAP3",FALSE,FALSE,TRUE
"16609","Fam187b","FAM187B",FALSE,FALSE,TRUE
"16610","Fam89b","FAM89B",FALSE,FALSE,TRUE
"16611","Txnip","TXNIP",FALSE,FALSE,TRUE
"16612","Fam71a","FAM71A",FALSE,FALSE,TRUE
"16613","Tnfsf18","TNFSF18",FALSE,FALSE,TRUE
"16614","Fsd2","FSD2",FALSE,FALSE,TRUE
"16615","Olfr506","OR5P2",TRUE,FALSE,FALSE
"16616","Aldoc","ALDOC",FALSE,FALSE,TRUE
"16617","St14","ST14",FALSE,FALSE,TRUE
"16618","Taar1","TAAR1",FALSE,FALSE,TRUE
"16619","Retnlb","RETNLB",TRUE,FALSE,FALSE
"16620","Coq6","COQ6",FALSE,FALSE,TRUE
"16621","Dctpp1","DCTPP1",FALSE,FALSE,TRUE
"16622","Camkv","CAMKV",FALSE,FALSE,TRUE
"16623","Ugt3a1","UGT3A2",TRUE,FALSE,FALSE
"16624","Adcy6","ADCY6",FALSE,FALSE,TRUE
"16625","Gtf2h5","GTF2H5",FALSE,FALSE,TRUE
"16626","Rcan2","RCAN2",FALSE,FALSE,TRUE
"16627","Kcnn4","KCNN4",FALSE,FALSE,TRUE
"16628","Col23a1","COL23A1",FALSE,FALSE,TRUE
"16629","Myh3","MYH3",FALSE,FALSE,TRUE
"16630","Pkp2","PKP2",FALSE,FALSE,TRUE
"16631","Gdf6","GDF6",FALSE,FALSE,TRUE
"16632","Khsrp","KHSRP",FALSE,FALSE,TRUE
"16633","Prl3d1","PRL",TRUE,FALSE,FALSE
"16634","Kcnk9","KCNK9",FALSE,FALSE,TRUE
"16635","Trmt112","TRMT112",FALSE,FALSE,TRUE
"16636","Vmn1r34","VN1R5",TRUE,FALSE,FALSE
"16637","Rbm5","RBM5",FALSE,FALSE,TRUE
"16638","Nr0b2","NR0B2",FALSE,FALSE,TRUE
"16639","Ints12","INTS12",FALSE,FALSE,TRUE
"16640","Rnpepl1","RNPEPL1",FALSE,FALSE,TRUE
"16641","Myo19","MYO19",FALSE,FALSE,TRUE
"16642","Kcna10","KCNA10",FALSE,FALSE,TRUE
"16643","Zdhhc19","ZDHHC19",FALSE,FALSE,TRUE
"16644","Abcc1","ABCC1",FALSE,FALSE,TRUE
"16645","Fpr1","FPR1",FALSE,FALSE,TRUE
"16646","Gm18596","KRTAP4-5",TRUE,TRUE,FALSE
"16647","Gm18596","KRTAP9-1",TRUE,TRUE,FALSE
"16648","Olfr1118","OR10AG1",TRUE,FALSE,FALSE
"16649","Napsa","NAPSA",FALSE,FALSE,TRUE
"16650","Ptpn20","PTPN20",FALSE,FALSE,TRUE
"16651","Olfr196","OR5H8",TRUE,TRUE,FALSE
"16652","Olfr196","OR5H1",TRUE,TRUE,FALSE
