"","HGNC.symbol","MGI.symbol","Duplicate_HGNC","Duplicate_MGI","One_to_one"
"14699","TAS2R10","Tas2r104",TRUE,FALSE,FALSE
"14700","TAS2R10","Tas2r105",TRUE,FALSE,FALSE
"14701","TAS2R10","Tas2r114",TRUE,FALSE,FALSE
"14702","DNALI1","Dnali1",FALSE,FALSE,TRUE
"14703","SLC26A1","Slc26a1",FALSE,FALSE,TRUE
"14704","MIXL1","Mixl1",FALSE,FALSE,TRUE
"14705","CSDE1","Csde1",FALSE,FALSE,TRUE
"14706","WNT16","Wnt16",FALSE,FALSE,TRUE
"14707","SMIM23","Smim23",FALSE,FALSE,TRUE
"14708","FAM102B","Fam102b",FALSE,FALSE,TRUE
"14709","ICAM1","Icam1",FALSE,FALSE,TRUE
"14710","RNF17","Rnf17",FALSE,FALSE,TRUE
"14711","DEFB119","Defb19",FALSE,FALSE,TRUE
"14712","FAM83G","Fam83g",FALSE,FALSE,TRUE
"14713","POLR2F","Polr2f",FALSE,FALSE,TRUE
"14714","TRMT2A","Trmt2a",FALSE,FALSE,TRUE
"14715","ADCY5","Adcy5",FALSE,FALSE,TRUE
"14716","MAP3K5","Map3k5",FALSE,FALSE,TRUE
"14717","RNA5S12","n-R5s141",FALSE,FALSE,TRUE
"14718","ZBTB2","Zbtb2",FALSE,FALSE,TRUE
"14719","FABP6","Fabp6",FALSE,FALSE,TRUE
"14720","NT5C1A","Nt5c1a",FALSE,FALSE,TRUE
"14721","ATMIN","Atmin",FALSE,FALSE,TRUE
"14722","RFXAP","Rfxap",FALSE,FALSE,TRUE
"14723","GCA","Gca",FALSE,FALSE,TRUE
"14724","MOB1B","Mob1b",FALSE,FALSE,TRUE
"14725","PAIP2B","Paip2b",FALSE,FALSE,TRUE
"14726","NUP62","Nup62",FALSE,FALSE,TRUE
"14727","TMEM126A","Tmem126a",FALSE,FALSE,TRUE
"14728","DERL3","Derl3",FALSE,FALSE,TRUE
"14729","RPL3","Rpl3",FALSE,FALSE,TRUE
"14730","MORN2","Morn2",FALSE,FALSE,TRUE
"14731","ELAVL3","Elavl3",FALSE,FALSE,TRUE
"14732","MXD4","Mxd4",FALSE,FALSE,TRUE
"14733","CORO6","Coro6",FALSE,FALSE,TRUE
"14734","ZNF541","Zfp541",FALSE,FALSE,TRUE
"14735","C1orf52","2410004B18Rik",FALSE,FALSE,TRUE
"14736","ALOX12B","Alox12b",FALSE,FALSE,TRUE
"14737","LILRA4","Pirb",TRUE,TRUE,FALSE
"14738","LILRA4","Pira1",TRUE,TRUE,FALSE
"14739","LILRA4","Pira13",TRUE,TRUE,FALSE
"14740","LILRA4","Pira2",TRUE,TRUE,FALSE
"14741","LILRA4","Pira12",TRUE,TRUE,FALSE
"14742","LILRA4","Lilra6",TRUE,TRUE,FALSE
"14743","LILRA4","Lilra5",TRUE,TRUE,FALSE
"14744","PORCN","Porcn",FALSE,FALSE,TRUE
"14745","SLC22A17","Slc22a17",FALSE,FALSE,TRUE
"14746","CXCR3","Cxcr3",FALSE,FALSE,TRUE
"14747","HAUS3","Haus3",FALSE,FALSE,TRUE
"14748","GFI1B","Gfi1b",FALSE,FALSE,TRUE
"14749","CYP11A1","Cyp11a1",FALSE,FALSE,TRUE
"14750","C6orf132","AI661453",FALSE,FALSE,TRUE
"14751","NIPAL3","Nipal3",FALSE,FALSE,TRUE
"14752","PPFIBP2","Ppfibp2",FALSE,FALSE,TRUE
"14753","FAM32A","Fam32a",FALSE,FALSE,TRUE
"14754","THADA","Thada",FALSE,FALSE,TRUE
"14755","SERPINC1","Serpinc1",FALSE,FALSE,TRUE
"14756","LENEP","Lenep",FALSE,FALSE,TRUE
"14757","SLC2A1","Slc2a1",FALSE,FALSE,TRUE
"14758","ARRDC2","Arrdc2",FALSE,FALSE,TRUE
"14759","CHIA","Chil5",TRUE,FALSE,FALSE
"14760","CHIA","Chia1",TRUE,FALSE,FALSE
"14761","CHIA","Chil3",TRUE,FALSE,FALSE
"14762","CHIA","Chil4",TRUE,FALSE,FALSE
"14763","CHIA","Chil6",TRUE,FALSE,FALSE
"14764","RFNG","Rfng",FALSE,FALSE,TRUE
"14765","PRDM2","Prdm2",FALSE,FALSE,TRUE
"14766","PARVA","Parva",FALSE,FALSE,TRUE
"14767","SMCO4","Smco4",FALSE,FALSE,TRUE
"14768","ZFAND3","Zfand3",FALSE,FALSE,TRUE
"14769","MTAP","Mtap",FALSE,FALSE,TRUE
"14770","MIR874","Mir874",FALSE,FALSE,TRUE
"14771","TCF25","Tcf25",FALSE,FALSE,TRUE
"14772","TMEM208","Tmem208",FALSE,FALSE,TRUE
"14773","ST7L","St7l",FALSE,FALSE,TRUE
"14774","CHURC1","Churc1",FALSE,FALSE,TRUE
"14775","C2CD2L","C2cd2l",FALSE,FALSE,TRUE
"14776","ATP2B4","Atp2b4",FALSE,FALSE,TRUE
"14777","CDK18","Cdk18",FALSE,FALSE,TRUE
"14778","ZNF296","Zfp296",FALSE,FALSE,TRUE
"14779","PLEKHO2","Plekho2",FALSE,FALSE,TRUE
"14780","USE1","Use1",FALSE,FALSE,TRUE
"14781","CUL9","Cul9",FALSE,FALSE,TRUE
"14782","OLA1","Ola1",FALSE,FALSE,TRUE
"14783","GKN2","Gkn2",FALSE,FALSE,TRUE
"14784","MCIDAS","Mcidas",FALSE,FALSE,TRUE
"14785","SCN7A","Scn7a",FALSE,FALSE,TRUE
"14786","STRN","Strn",FALSE,FALSE,TRUE
"14787","PI16","Pi16",FALSE,FALSE,TRUE
"14788","USP48","Usp48",FALSE,FALSE,TRUE
"14789","RBM10","Rbm10",FALSE,FALSE,TRUE
"14790","EIF2D","Eif2d",FALSE,FALSE,TRUE
"14791","DHX15","Dhx15",FALSE,FALSE,TRUE
"14792","AGBL1","Agbl1",FALSE,FALSE,TRUE
"14793","SLC22A13","Slc22a13",TRUE,FALSE,FALSE
"14794","SLC22A13","Slc22a13b",TRUE,FALSE,FALSE
"14795","NEK10","Nek10",FALSE,FALSE,TRUE
"14796","CADPS2","Cadps2",FALSE,FALSE,TRUE
"14797","MYNN","Mynn",FALSE,FALSE,TRUE
"14798","C8A","C8a",FALSE,FALSE,TRUE
"14799","CCK","Cck",FALSE,FALSE,TRUE
"14800","OR6B3","Olfr1416",TRUE,TRUE,FALSE
"14801","OR6B3","Olfr1415",TRUE,TRUE,FALSE
"14802","OR6B3","Olfr1414",TRUE,TRUE,FALSE
"14803","DPP6","Dpp6",FALSE,FALSE,TRUE
"14804","KLHL15","Klhl15",FALSE,FALSE,TRUE
"14805","BEND6","Bend6",FALSE,FALSE,TRUE
"14806","ARL6IP4","Arl6ip4",FALSE,FALSE,TRUE
"14807","AGTPBP1","Agtpbp1",FALSE,FALSE,TRUE
"14808","SFTPA1","Sftpa1",FALSE,TRUE,FALSE
"14809","LRPPRC","Lrpprc",FALSE,FALSE,TRUE
"14810","CACHD1","Cachd1",FALSE,FALSE,TRUE
"14811","GRID1","Grid1",FALSE,FALSE,TRUE
"14812","FAM72B","Fam72a",FALSE,TRUE,FALSE
"14813","KCNJ18","Kcnj12",FALSE,TRUE,FALSE
"14814","TMC4","Tmc4",FALSE,FALSE,TRUE
"14815","CCDC77","Ccdc77",FALSE,FALSE,TRUE
"14816","DDAH1","Ddah1",FALSE,FALSE,TRUE
"14817","ASNSD1","Gm28551",TRUE,FALSE,FALSE
"14818","ASNSD1","Asnsd1",TRUE,FALSE,FALSE
"14819","TNR","Tnr",FALSE,FALSE,TRUE
"14820","CADM4","Cadm4",FALSE,FALSE,TRUE
"14821","ABCF1","Abcf1",FALSE,FALSE,TRUE
"14822","BOD1L1","Bod1l",FALSE,FALSE,TRUE
"14823","NLGN3","Nlgn3",FALSE,FALSE,TRUE
"14824","CALN1","Caln1",FALSE,FALSE,TRUE
"14825","KITLG","Kitl",FALSE,FALSE,TRUE
"14826","F13A1","F13a1",FALSE,FALSE,TRUE
"14827","TBC1D13","Tbc1d13",FALSE,FALSE,TRUE
"14828","GOSR1","Gosr1",FALSE,FALSE,TRUE
"14829","KLC4","Klc4",FALSE,FALSE,TRUE
"14830","FUCA2","Fuca2",FALSE,FALSE,TRUE
"14831","SMAD3","Smad3",FALSE,FALSE,TRUE
"14832","SLC6A4","Slc6a4",FALSE,FALSE,TRUE
"14833","NOL12","Nol12",FALSE,FALSE,TRUE
"14834","FGL1","Fgl1",FALSE,FALSE,TRUE
"14835","P2RY1","P2ry1",FALSE,FALSE,TRUE
"14836","ADGRG1","Adgrg1",FALSE,FALSE,TRUE
"14837","SLC25A34","Slc25a34",FALSE,FALSE,TRUE
"14838","GSTM2","Gstm7",FALSE,FALSE,TRUE
"14839","TOR3A","Tor3a",FALSE,FALSE,TRUE
"14840","IL15RA","Il15ra",FALSE,FALSE,TRUE
"14841","DGAT2L6","Dgat2l6",FALSE,FALSE,TRUE
"14842","IRF1","Irf1",FALSE,FALSE,TRUE
"14843","SCN5A","Scn5a",FALSE,FALSE,TRUE
"14844","TSC1","Tsc1",FALSE,FALSE,TRUE
"14845","VTCN1","Vtcn1",FALSE,FALSE,TRUE
"14846","CBLL1","Cbll1",FALSE,FALSE,TRUE
"14847","LRP1","Lrp1",FALSE,FALSE,TRUE
"14848","FRMD4A","Frmd4a",FALSE,FALSE,TRUE
"14849","ZNF703","Zfp703",FALSE,FALSE,TRUE
"14850","MXI1","Mxi1",FALSE,FALSE,TRUE
"14851","FABP4","Fabp4",FALSE,FALSE,TRUE
"14852","RNF220","Rnf220",FALSE,FALSE,TRUE
"14853","PSD3","Psd3",FALSE,FALSE,TRUE
"14854","PCSK7","Pcsk7",FALSE,FALSE,TRUE
"14855","TMEM88B","Tmem88b",FALSE,FALSE,TRUE
"14856","TMOD3","Tmod3",FALSE,FALSE,TRUE
"14857","FRG2B","Frg2f1",FALSE,TRUE,FALSE
"14858","CDCA7","Cdca7",FALSE,FALSE,TRUE
"14859","SCYL3","Scyl3",FALSE,FALSE,TRUE
"14860","L3MBTL2","L3mbtl2",FALSE,FALSE,TRUE
"14861","SDAD1","Sdad1",FALSE,FALSE,TRUE
"14862","EIF1","Eif1",FALSE,FALSE,TRUE
"14863","ATP6V1F","Atp6v1f",FALSE,FALSE,TRUE
"14864","C3orf33","E130311K13Rik",FALSE,FALSE,TRUE
"14865","WDTC1","Wdtc1",FALSE,FALSE,TRUE
"14866","SNORD96A","Snord96a",FALSE,FALSE,TRUE
"14867","SMG5","Smg5",FALSE,FALSE,TRUE
"14868","CHRND","Chrnd",FALSE,FALSE,TRUE
"14869","EFCAB8","Efcab8",FALSE,FALSE,TRUE
"14870","NAPRT","Naprt",FALSE,FALSE,TRUE
"14871","TM9SF4","Tm9sf4",FALSE,FALSE,TRUE
"14872","ARPIN","Arpin",FALSE,FALSE,TRUE
"14873","NAP1L1","Nap1l1",FALSE,FALSE,TRUE
"14874","B2M","B2m",FALSE,FALSE,TRUE
"14875","CAPN2","Capn2",FALSE,FALSE,TRUE
"14876","CLSTN2","Clstn2",FALSE,FALSE,TRUE
"14877","PHACTR2","Phactr2",FALSE,FALSE,TRUE
"14878","MARS2","Mars2",FALSE,FALSE,TRUE
"14879","ZNF385C","Zfp385c",FALSE,FALSE,TRUE
"14880","SLC4A2","Slc4a2",FALSE,FALSE,TRUE
"14881","DLL1","Dll1",FALSE,FALSE,TRUE
"14882","ZFYVE28","Zfyve28",FALSE,FALSE,TRUE
"14883","WDR72","Wdr72",FALSE,FALSE,TRUE
"14884","ANPEP","Anpep",FALSE,FALSE,TRUE
"14885","ACTN4","Actn4",FALSE,FALSE,TRUE
"14886","FTCD","Ftcd",FALSE,FALSE,TRUE
"14887","AARSD1","Gm27029",TRUE,FALSE,FALSE
"14888","AARSD1","Aarsd1",TRUE,FALSE,FALSE
"14889","SAXO1","Saxo1",FALSE,FALSE,TRUE
"14890","FAM72C","Fam72a",FALSE,TRUE,FALSE
"14891","DRC7","Drc7",FALSE,FALSE,TRUE
"14892","PLCD1","Plcd1",FALSE,FALSE,TRUE
"14893","TMEM107","Tmem107",FALSE,FALSE,TRUE
"14894","BRK1","Brk1",FALSE,FALSE,TRUE
"14895","BCAM","Bcam",FALSE,FALSE,TRUE
"14896","SAMD13","Samd13",FALSE,FALSE,TRUE
"14897","TESK2","Tesk2",FALSE,FALSE,TRUE
"14898","SNX15","Snx15",FALSE,FALSE,TRUE
"14899","JUP","Jup",FALSE,FALSE,TRUE
"14900","FRAS1","Fras1",FALSE,FALSE,TRUE
"14901","SLK","Slk",FALSE,FALSE,TRUE
"14902","UBL3","Ubl3",FALSE,FALSE,TRUE
"14903","BPIFA3","Bpifa3",FALSE,FALSE,TRUE
"14904","TGFBI","Tgfbi",FALSE,FALSE,TRUE
"14905","CEACAM21","Ceacam15",TRUE,FALSE,FALSE
"14906","CEACAM21","Ceacam9",TRUE,FALSE,FALSE
"14907","CEACAM21","Psg16",TRUE,FALSE,FALSE
"14908","CEACAM21","Ceacam3",TRUE,FALSE,FALSE
"14909","CEACAM21","Psg29",TRUE,FALSE,FALSE
"14910","CEACAM21","Ceacam5",TRUE,FALSE,FALSE
"14911","CEACAM21","Ceacam14",TRUE,FALSE,FALSE
"14912","CEACAM21","Gm5155",TRUE,FALSE,FALSE
"14913","CEACAM21","Ceacam11",TRUE,FALSE,FALSE
"14914","CEACAM21","Ceacam13",TRUE,FALSE,FALSE
"14915","CEACAM21","Ceacam12",TRUE,FALSE,FALSE
"14916","CEACAM21","Psg18",TRUE,FALSE,FALSE
"14917","CEACAM21","Psg28",TRUE,FALSE,FALSE
"14918","CEACAM21","Psg26",TRUE,FALSE,FALSE
"14919","CEACAM21","Psg25",TRUE,FALSE,FALSE
"14920","CEACAM21","Psg27",TRUE,FALSE,FALSE
"14921","CEACAM21","Psg23",TRUE,FALSE,FALSE
"14922","CEACAM21","Psg21",TRUE,FALSE,FALSE
"14923","CEACAM21","Psg20",TRUE,FALSE,FALSE
"14924","CEACAM21","Psg22",TRUE,FALSE,FALSE
"14925","CEACAM21","Psg19",TRUE,FALSE,FALSE
"14926","CEACAM21","Psg17",TRUE,FALSE,FALSE
"14927","SUMO1","Sumo1",FALSE,FALSE,TRUE
"14928","PRAMEF4","Pramel32",TRUE,TRUE,FALSE
"14929","PRAMEF4","Pramel17",TRUE,TRUE,FALSE
"14930","PRAMEF4","C130073F10Rik",TRUE,TRUE,FALSE
"14931","PRAMEF4","Pramel18",TRUE,TRUE,FALSE
"14932","PRAMEF4","Pramel19",TRUE,TRUE,FALSE
"14933","PRAMEF4","Gm12790",TRUE,TRUE,FALSE
"14934","PRAMEF4","Gm12789",TRUE,TRUE,FALSE
"14935","PRAMEF4","Pramel21",TRUE,TRUE,FALSE
"14936","PRAMEF4","Pramel22",TRUE,TRUE,FALSE
"14937","PRAMEF4","Pramel23",TRUE,TRUE,FALSE
"14938","PRAMEF4","Pramel24",TRUE,TRUE,FALSE
"14939","PRAMEF4","Pramel25",TRUE,TRUE,FALSE
"14940","PRAMEF4","Pramel26",TRUE,TRUE,FALSE
"14941","PRAMEF4","Pramel27",TRUE,TRUE,FALSE
"14942","PRAMEF4","Pramel11",TRUE,TRUE,FALSE
"14943","PRAMEF4","Pramel16",TRUE,TRUE,FALSE
"14944","PRAMEF4","Pramel28",TRUE,TRUE,FALSE
"14945","PRAMEF4","Pramel14",TRUE,TRUE,FALSE
"14946","PRAMEF4","Pramel4",TRUE,TRUE,FALSE
"14947","PRAMEF4","Gm13102",TRUE,TRUE,FALSE
"14948","PRAMEF4","Oog3",TRUE,TRUE,FALSE
"14949","PRAMEF4","Oog2",TRUE,TRUE,FALSE
"14950","PRAMEF4","Pramel29",TRUE,TRUE,FALSE
"14951","PRAMEF4","Pramel5",TRUE,TRUE,FALSE
"14952","PRAMEF4","Pramel30",TRUE,TRUE,FALSE
"14953","PRAMEF4","Pramel31",TRUE,TRUE,FALSE
"14954","PRAMEF4","Pramel15",TRUE,TRUE,FALSE
"14955","PRAMEF4","Pramel13",TRUE,TRUE,FALSE
"14956","PRAMEF4","Pramel33",TRUE,TRUE,FALSE
"14957","PRAMEF4","Pramel34",TRUE,TRUE,FALSE
"14958","PRAMEF4","Pramel35",TRUE,TRUE,FALSE
"14959","PRAMEF4","Pramel36",TRUE,TRUE,FALSE
"14960","PRAMEF4","Pramel37",TRUE,TRUE,FALSE
"14961","PRAMEF4","Gm6351",TRUE,TRUE,FALSE
"14962","PRAMEF4","Pramel38",TRUE,TRUE,FALSE
"14963","PRAMEF4","Pramel39",TRUE,TRUE,FALSE
"14964","PRAMEF4","Pramel40",TRUE,TRUE,FALSE
"14965","PRAMEF4","AA792892",TRUE,TRUE,FALSE
"14966","PRAMEF4","Pramel41",TRUE,TRUE,FALSE
"14967","PRAMEF4","Pramel42",TRUE,TRUE,FALSE
"14968","PRAMEF4","Pramel43",TRUE,TRUE,FALSE
"14969","PRAMEF4","Pramel44",TRUE,TRUE,FALSE
"14970","PRAMEF4","Gm6205",TRUE,TRUE,FALSE
"14971","PRAMEF4","Gm3183",TRUE,TRUE,FALSE
"14972","PRAMEF4","Gm6367",TRUE,TRUE,FALSE
"14973","PRAMEF4","Pramel45",TRUE,TRUE,FALSE
"14974","PRAMEF4","Gm16513",TRUE,TRUE,FALSE
"14975","PRAMEF4","Pramel46",TRUE,TRUE,FALSE
"14976","PRAMEF4","Pramel47",TRUE,TRUE,FALSE
"14977","PRAMEF4","Pramel48",TRUE,TRUE,FALSE
"14978","PRAMEF4","Gm3286",TRUE,TRUE,FALSE
"14979","PRAMEF4","Pramel49",TRUE,TRUE,FALSE
"14980","PRAMEF4","Pramel50",TRUE,TRUE,FALSE
"14981","PRAMEF4","Gm7982",TRUE,TRUE,FALSE
"14982","PRAMEF4","E330014E10Rik",TRUE,TRUE,FALSE
"14983","NRIP3","Nrip3",FALSE,FALSE,TRUE
"14984","EFS","Efs",FALSE,FALSE,TRUE
"14985","MUC13","Muc13",FALSE,FALSE,TRUE
"14986","ENPP4","Enpp4",FALSE,FALSE,TRUE
"14987","CD2BP2","Cd2bp2",FALSE,FALSE,TRUE
"14988","ZNF791","Zfp791",FALSE,FALSE,TRUE
"14989","MPV17L2","Mpv17l2",FALSE,FALSE,TRUE
"14990","OR2J2","Olfr137",FALSE,TRUE,FALSE
"14991","ACTG2","Actg2",FALSE,FALSE,TRUE
"14992","ID3","Id3",FALSE,FALSE,TRUE
"14993","GPR83","Gpr83",FALSE,FALSE,TRUE
"14994","CCDC103","Ccdc103",FALSE,FALSE,TRUE
"14995","SNORA27","Gm23202",FALSE,FALSE,TRUE
"14996","LMBRD1","Lmbrd1",FALSE,FALSE,TRUE
"14997","GBGT1","Gbgt1",FALSE,FALSE,TRUE
"14998","ANKRD10","Ankrd10",FALSE,FALSE,TRUE
"14999","BDH1","Bdh1",FALSE,FALSE,TRUE
"15000","PAG1","Pag1",FALSE,FALSE,TRUE
"15001","ICAM4","Icam4",FALSE,FALSE,TRUE
"15002","SNORA47","Snora47",FALSE,FALSE,TRUE
"15003","ARMC1","Armc1",FALSE,FALSE,TRUE
"15004","DHX36","Dhx36",FALSE,FALSE,TRUE
"15005","OR13G1","Olfr309",FALSE,FALSE,TRUE
"15006","SWSAP1","Swsap1",FALSE,FALSE,TRUE
"15007","TTC27","Ttc27",FALSE,FALSE,TRUE
"15008","DHX8","Dhx8",FALSE,FALSE,TRUE
"15009","CCSER2","Ccser2",FALSE,FALSE,TRUE
"15010","NMBR","Nmbr",FALSE,FALSE,TRUE
"15011","SAE1","Sae1",FALSE,FALSE,TRUE
"15012","RBM34","Rbm34",FALSE,FALSE,TRUE
"15013","NDUFA10","Ndufa10",FALSE,FALSE,TRUE
"15014","ERBB3","Erbb3",FALSE,FALSE,TRUE
"15015","TNS2","Tns2",FALSE,FALSE,TRUE
"15016","MLLT3","Mllt3",FALSE,FALSE,TRUE
"15017","TRIT1","Trit1",FALSE,FALSE,TRUE
"15018","APOC2","Apoc2",TRUE,FALSE,FALSE
"15019","APOC2","Gm44805",TRUE,FALSE,FALSE
"15020","AP1M1","Ap1m1",FALSE,FALSE,TRUE
"15021","P4HA1","P4ha1",FALSE,FALSE,TRUE
"15022","TLE4","Tle4",FALSE,FALSE,TRUE
"15023","FBXL15","Fbxl15",FALSE,FALSE,TRUE
"15024","SNAPC3","Snapc3",FALSE,FALSE,TRUE
"15025","GNG13","Gng13",FALSE,FALSE,TRUE
"15026","MTHFD1L","Mthfd1l",FALSE,FALSE,TRUE
"15027","SCG3","Scg3",FALSE,FALSE,TRUE
"15028","GPR27","Gpr27",FALSE,FALSE,TRUE
"15029","FGL2","Fgl2",FALSE,FALSE,TRUE
"15030","HBA2","Hba-a1",TRUE,TRUE,FALSE
"15031","HBA2","Hba-a2",TRUE,TRUE,FALSE
"15032","FTO","Fto",FALSE,FALSE,TRUE
"15033","EPHB2","Ephb2",FALSE,FALSE,TRUE
"15034","HNRNPH1","Hnrnph1",FALSE,FALSE,TRUE
"15035","NFIA","Nfia",FALSE,FALSE,TRUE
"15036","SEMA7A","Sema7a",FALSE,FALSE,TRUE
"15037","FBXW8","Fbxw8",FALSE,FALSE,TRUE
"15038","INA","Ina",FALSE,FALSE,TRUE
"15039","GTF2B","Gtf2b",FALSE,FALSE,TRUE
"15040","LENG1","Leng1",FALSE,FALSE,TRUE
"15041","MIR30C2","Mir30c-2",FALSE,FALSE,TRUE
"15042","NDUFB3","Ndufb3",FALSE,FALSE,TRUE
"15043","PRSS56","Prss56",FALSE,FALSE,TRUE
"15044","GJD4","Gjd4",FALSE,FALSE,TRUE
"15045","ATL2","Atl2",FALSE,FALSE,TRUE
"15046","FAM136A","Fam136a",FALSE,FALSE,TRUE
"15047","PLN","Pln",FALSE,FALSE,TRUE
"15048","SFRP1","Sfrp1",FALSE,FALSE,TRUE
"15049","ARHGAP44","Arhgap44",FALSE,FALSE,TRUE
"15050","GRIK2","Grik2",FALSE,FALSE,TRUE
"15051","ATP2B2","Atp2b2",FALSE,FALSE,TRUE
"15052","ARMC3","Armc3",FALSE,FALSE,TRUE
"15053","MICA","Mill1",TRUE,TRUE,FALSE
"15054","MICA","Mill2",TRUE,TRUE,FALSE
"15055","MRLN","Mrln",FALSE,FALSE,TRUE
"15056","HEPACAM2","Hepacam2",FALSE,FALSE,TRUE
"15057","PRAMEF9","Pramel32",TRUE,TRUE,FALSE
"15058","PRAMEF9","Pramel17",TRUE,TRUE,FALSE
"15059","PRAMEF9","C130073F10Rik",TRUE,TRUE,FALSE
"15060","PRAMEF9","Pramel18",TRUE,TRUE,FALSE
"15061","PRAMEF9","Pramel19",TRUE,TRUE,FALSE
"15062","PRAMEF9","Gm12790",TRUE,TRUE,FALSE
"15063","PRAMEF9","Gm12789",TRUE,TRUE,FALSE
"15064","PRAMEF9","Pramel21",TRUE,TRUE,FALSE
"15065","PRAMEF9","Pramel22",TRUE,TRUE,FALSE
"15066","PRAMEF9","Pramel23",TRUE,TRUE,FALSE
"15067","PRAMEF9","Pramel24",TRUE,TRUE,FALSE
"15068","PRAMEF9","Pramel25",TRUE,TRUE,FALSE
"15069","PRAMEF9","Pramel26",TRUE,TRUE,FALSE
"15070","PRAMEF9","Pramel27",TRUE,TRUE,FALSE
"15071","PRAMEF9","Pramel11",TRUE,TRUE,FALSE
"15072","PRAMEF9","Pramel16",TRUE,TRUE,FALSE
"15073","PRAMEF9","Pramel28",TRUE,TRUE,FALSE
"15074","PRAMEF9","Pramel14",TRUE,TRUE,FALSE
"15075","PRAMEF9","Pramel4",TRUE,TRUE,FALSE
"15076","PRAMEF9","Gm13102",TRUE,TRUE,FALSE
"15077","PRAMEF9","Oog3",TRUE,TRUE,FALSE
"15078","PRAMEF9","Oog2",TRUE,TRUE,FALSE
"15079","PRAMEF9","Pramel29",TRUE,TRUE,FALSE
"15080","PRAMEF9","Pramel5",TRUE,TRUE,FALSE
"15081","PRAMEF9","Pramel30",TRUE,TRUE,FALSE
"15082","PRAMEF9","Pramel31",TRUE,TRUE,FALSE
"15083","PRAMEF9","Pramel15",TRUE,TRUE,FALSE
"15084","PRAMEF9","Pramel13",TRUE,TRUE,FALSE
"15085","PRAMEF9","Pramel33",TRUE,TRUE,FALSE
"15086","PRAMEF9","Pramel34",TRUE,TRUE,FALSE
"15087","PRAMEF9","Pramel35",TRUE,TRUE,FALSE
"15088","PRAMEF9","Pramel36",TRUE,TRUE,FALSE
"15089","PRAMEF9","Pramel37",TRUE,TRUE,FALSE
"15090","PRAMEF9","Gm6351",TRUE,TRUE,FALSE
"15091","PRAMEF9","Pramel38",TRUE,TRUE,FALSE
"15092","PRAMEF9","Pramel39",TRUE,TRUE,FALSE
"15093","PRAMEF9","Pramel40",TRUE,TRUE,FALSE
"15094","PRAMEF9","AA792892",TRUE,TRUE,FALSE
"15095","PRAMEF9","Pramel41",TRUE,TRUE,FALSE
"15096","PRAMEF9","Pramel42",TRUE,TRUE,FALSE
"15097","PRAMEF9","Pramel43",TRUE,TRUE,FALSE
"15098","PRAMEF9","Pramel44",TRUE,TRUE,FALSE
"15099","PRAMEF9","Gm6205",TRUE,TRUE,FALSE
"15100","PRAMEF9","Gm3183",TRUE,TRUE,FALSE
"15101","PRAMEF9","Gm6367",TRUE,TRUE,FALSE
"15102","PRAMEF9","Pramel45",TRUE,TRUE,FALSE
"15103","PRAMEF9","Gm16513",TRUE,TRUE,FALSE
"15104","PRAMEF9","Pramel46",TRUE,TRUE,FALSE
"15105","PRAMEF9","Pramel47",TRUE,TRUE,FALSE
"15106","PRAMEF9","Pramel48",TRUE,TRUE,FALSE
"15107","PRAMEF9","Gm3286",TRUE,TRUE,FALSE
"15108","PRAMEF9","Pramel49",TRUE,TRUE,FALSE
"15109","PRAMEF9","Pramel50",TRUE,TRUE,FALSE
"15110","PRAMEF9","Gm7982",TRUE,TRUE,FALSE
"15111","PRAMEF9","E330014E10Rik",TRUE,TRUE,FALSE
"15112","SRRM4","Srrm4",FALSE,FALSE,TRUE
"15113","WFDC1","Wfdc1",FALSE,FALSE,TRUE
"15114","GRID2","Grid2",FALSE,FALSE,TRUE
"15115","KMT2C","Kmt2c",FALSE,FALSE,TRUE
"15116","AADACL2","Aadacl2",FALSE,FALSE,TRUE
"15117","PHLDB3","Phldb3",FALSE,FALSE,TRUE
"15118","FZD4","Fzd4",FALSE,FALSE,TRUE
"15119","MPLKIP","Mplkip",TRUE,FALSE,FALSE
"15120","BACE1","Bace1",FALSE,FALSE,TRUE
"15121","CRYBB1","Crybb1",FALSE,FALSE,TRUE
"15122","SSBP4","Ssbp4",FALSE,FALSE,TRUE
"15123","GRM5","Grm5",FALSE,FALSE,TRUE
"15124","ATP6V1B2","Atp6v1b2",FALSE,FALSE,TRUE
"15125","DUSP28","Dusp28",FALSE,FALSE,TRUE
"15126","ART4","Art4",FALSE,FALSE,TRUE
"15127","UBE2E1","Ube2e1",FALSE,FALSE,TRUE
"15128","DEGS1","9130409I23Rik",TRUE,FALSE,FALSE
"15129","DEGS1","Degs1",TRUE,FALSE,FALSE
"15130","CC2D2A","Cc2d2a",FALSE,FALSE,TRUE
"15131","NAT1","Nat1",TRUE,TRUE,FALSE
"15132","NAT1","Nat2",TRUE,TRUE,FALSE
"15133","NAT1","Nat3",TRUE,TRUE,FALSE
"15134","LRRC2","Lrrc2",FALSE,FALSE,TRUE
"15135","TMCO4","Tmco4",FALSE,FALSE,TRUE
"15136","ANKRD23","Ankrd23",TRUE,FALSE,FALSE
"15137","ANKRD23","Gm42417",TRUE,FALSE,FALSE
"15138","OR2B6","Olfr11",FALSE,FALSE,TRUE
"15139","S1PR2","S1pr2",FALSE,FALSE,TRUE
"15140","NKD1","Nkd1",FALSE,FALSE,TRUE
"15141","FAM3D","Fam3d",FALSE,FALSE,TRUE
"15142","PKIB","Pkib",FALSE,FALSE,TRUE
